id, sensorName, value, error
51ea6d1a-9074-411d-aa9a-f6f059b85f77, arid-piles, 52.84, 0
c0dcd825-9663-48a7-9adf-62afd7873290, diagonal-university, 52.4, 0
7135af11-4ba3-45ba-a810-f7ed6670d264, bitter-limo, 59.12, 0
c45f66a2-e501-4dc4-b3dc-7705778b02ed, swarm-tangent, 49.91, 0
3f365f50-e23e-4e8e-af7d-15658492cf18, tense-hypotenuse, 41.3, 1
7e2577f6-b747-473f-8462-88aa5438c432, scalding-echo, 14.18, 1
0c1863a5-836a-4bc5-b853-a8c3ee9cac51, citric-request, 58.47, 0
329c14fc-05f7-49a3-a33d-a14e2e980e84, radiant-crow, 53.75, 0
aa2e6149-b09a-4de7-a4f7-321d7a6a6061, marked-south, 44.78, 0
296fcc7a-3112-4dcd-8d6a-1a8695d9bc98, cautious-cobbler, 83.13, 1
eb08c4ec-1b0b-4a26-8990-75f339c2f047, covering-nut, 69.9, 1
ebc5d578-18fd-4a79-a40b-e65711327981, antique-cottage, 46.49, 0
5e790ea8-db56-4d54-b618-8b44df56164c, chill-bracket, 47.66, 0
a641b8e6-be93-46de-8caf-799c35f93aba, district-hand, 47.69, 0
d2361fb1-299e-48e3-ac20-dd7c8a235bce, bounded-farad, 48.99, 0
a5541953-46bf-44a7-b2ef-ff55911855f9, equilateral-creative, 57.84, 0
7d9f0338-4ce6-4f09-a0a2-0452e80816ea, district-triplet, 46.45, 0
fb1ca0f7-4b5b-40e6-933d-15dbdde58185, warm-valid, 54.17, 0
e6342b94-fb9c-4c04-8fe6-6bdf440ecffb, miniature-farad, 53.01, 0
bb5a09d5-2937-4947-985f-29a7d2dbeca8, quiet-spline, 51.92, 0
8a7c30af-a6c2-4ee0-8c94-cf12720d6c03, sunny-chart, 44.49, 0
614afe82-f32c-49bd-b539-fd74cb63da4d, swift-whippet, 58.57, 0
fb4f452f-1285-454c-a6a9-c4562c3d982f, ancient-caliper, 46.58, 0
695fc723-12ed-4a19-bcc1-8a3cd42e303b, diachronic-cod, 57.79, 1
17ba1474-7c0e-48fe-bb6e-84e5d8394b52, grandioso-venison, 57.83, 0
c00cbc5c-a311-4842-854e-23b7d3e4fc7c, finite-stage, 89.49, 1
1c86e846-789e-493d-b552-1c560d4d7b81, overcast-lamp, 53.18, 0
c311a174-b6e4-44eb-9116-4958221472a7, syrupy-incubator, 58.64, 0
a48c0bb2-ce5c-466d-b87b-923b0fe0a7dd, strong-inventory, 51.24, 0
4d13129f-4909-48e9-aa69-d846ff1a9b96, extended-ribbon, 46.29, 0
062c167b-5ceb-41f8-9e05-0150e7d3b8b7, vicious-coordinate, 53.43, 0
ec656eca-7414-43d2-8ae7-7a57e9b24f42, electric-miter, 47.65, 0
1d70fefb-b504-4de5-8043-8e5f7d66dbe2, chalky-taquito, 89.0, 1
0e4d2e33-99a6-4561-9228-6e0e1bccb0e2, nimble-lumen, 45.96, 0
024efe94-9bad-4939-a3d7-f30794143def, asymptotic-meander, 47.15, 0
4fce22a4-2c99-4785-aa1f-34bbdb09bcae, humble-cathedral, 59.33, 0
933cbf98-456a-4201-904f-1bcb7d437efa, interior-bike, 42.27, 1
8f01e940-4451-40ee-896e-cf87092c7fb3, immature-duplex, 45.49, 0
d156d773-b7e4-4c08-b203-e0e934d28621, meek-gearbox, 50.27, 0
1dade64e-8b73-47eb-898e-8f54d585be28, wary-disk, 50.57, 0
6d207f30-cb14-4ea4-819b-63699dfe559f, aged-byline, 46.93, 0
9be67e08-5a8c-4408-b020-ca69c9f9f0d6, chill-fennel, 65.37, 1
4209dde0-090d-4a65-bf77-29a510651b8b, glass-cume, 52.18, 0
fbbd4315-a8c3-4e44-8cb1-6c6c7b8f462f, sugary-light, 46.79, 0
437347f1-624f-4768-9dec-400ff83c9428, direct-assistant, 50.75, 0
7660f198-75eb-4a7d-8ae8-6ec0f2cf8c5e, abstract-technology, 59.33, 1
4b947c91-05aa-4cf8-9998-8bc566a5a15d, dry-net, 56.69, 0
5f44fd59-6b34-4dcc-9891-b2cf396737fc, angry-duck, 58.67, 0
bae3dbac-524a-44c6-80c1-b21a74aef7fb, wide-rabbit, 36.78, 1
d2df8c59-a21e-43cd-822c-20605fcb5f70, randomized-module, 52.69, 0
f0dce924-10f2-4719-9444-8525054b0a2f, frosty-plywood, 74.79, 1
b7dba53f-b67e-4755-a53c-d057a8b03299, customer-speed, 85.63, 1
68ece9b1-c2dd-4222-961e-f5c8995dbea1, frigid-coyote, 2.87, 1
711083a6-e6bc-4b70-9b06-12216978d062, other-similarity, 36.99, 1
4028e613-696c-4dc5-8106-7be670f0c22e, pointed-sample, 57.11, 0
c110e4ff-d2c9-4092-8766-41b683d80f7c, energetic-contract, 50.25, 0
e4c8e96f-5d20-4ae8-b35c-bfb8644f379a, ash-lodge, 56.84, 0
13c08f5f-d745-4724-90b5-95edad3ad46c, pallid-class, 59.24, 0
5c12aba3-9b33-4b92-b5ff-133d29e6fd38, offline-cadence, 41.78, 0
ee3d6baa-d079-4ecc-aaad-2722a0c15f8a, toasted-zoom, 41.09, 0
e7cdb770-6158-4aac-827d-dd96977fff91, seething-outline, 48.25, 0
69f6a809-3dc2-4ac0-9e44-55f35cb53192, slim-golf, 42.09, 1
0468931a-3b03-4488-bd14-33878f5bf095, associative-cockpit, 52.94, 0
0f540762-3b60-4fee-b61c-44c1e6853aaa, clean-specialist, 81.1, 1
0464f6f4-2558-4e0c-a100-0906145ce707, gravitational-flank, 10.17, 1
ba6563a7-75d0-4c53-9d41-4a2590cb5afa, flavorful-liability, 55.25, 1
cc2500ff-2ae9-4083-8740-aa1d6a5da2a7, augmenting-prism, 48.87, 0
6f4e55f3-ba12-4c49-945c-8b7fb6b39862, independent-breakout, 47.99, 0
2359179a-096c-45f9-818c-2a6947928c9b, concave-music, 60.32, 1
6e1734bb-e8b3-4996-bd7c-f1f0b798deda, plain-canary, 42.4, 0
21ea4a08-4422-408d-996b-539bb680bc9a, foggy-serif, 49.22, 0
df73b059-d3d7-401a-9feb-e809456756e9, visible-hamburger, 51.66, 0
c826669a-9fbb-4fa0-9f1c-dcfad4d01c2e, inventive-amarone, 64.81, 1
175f2e00-ae54-4789-8046-bdc28113f569, asphalt-inlay, 9.2, 1
9ef8c574-ab1a-4518-8baa-93385379cd60, inventive-pad, 54.58, 0
ebb5f6c5-c3cb-481a-8d83-f2859ba99043, binary-pinscher, 25.02, 1
d3dacd0b-41b8-4151-ab48-999625b1abb0, several-silver, 46.93, 0
0d60699d-b72f-41dd-ae5e-69553de29d12, closed-merlot, 53.61, 0
30b96a46-1ffa-48e0-b158-74852f966e4a, relaxed-spire, 62.43, 1
ff992536-fafe-481f-b32e-8cdf90d53f33, pureed-author, 55.39, 0
5c023b86-eb27-42cc-950a-39f8d017bc2d, bland-market, 51.56, 0
fcd6cb52-f6b5-4f66-807f-c7a6122582df, few-ice, 54.14, 0
9f165b8c-48a5-4aa3-9b2c-f8e069bb82dc, either-grove, 58.97, 0
b2dc2063-dd42-46ae-9998-46324ff48030, green-wok, 46.38, 0
a1428e08-acf5-4276-bcda-7ea2cc75afab, toasted-report, 58.47, 0
0f39e4a8-b7f9-460f-a91a-b20f857b7729, grave-digital, 50.39, 0
2266deff-78c5-4de7-abcb-bb82f71a5695, dense-section, 49.43, 0
8f6b8fae-5c56-42a2-9a96-eb6515ae6691, offline-warp, 11.59, 1
9a29f434-70ad-427b-996b-9dcbe6f5e96d, oscillating-channel, 45.74, 0
64d71bb5-71ae-4f60-9b81-8eb3144942ca, bland-miter, 44.41, 0
4148c5b4-fe47-4f66-98bf-4b93bc92141c, overcast-manuscript, 8.61, 1
043d2e50-b4c7-47c0-8879-692dbfd632b2, denim-pan, 79.48, 1
ccff7418-007d-4fa9-b2a4-309d755f9297, chestnut-render, 52.8, 0
d0729899-5bea-4b06-a17a-ddd9072ad793, bisque-dynamic, 51.22, 0
45bd0696-3c51-4346-85c7-4cd44f26b188, asymptotic-diffusion, 49.11, 0
7e85e792-7ab3-4e7c-8138-506c9cd3b2b1, perfect-merlot, 50.29, 0
2c4de18b-a416-4163-bd41-91ddc44dbdea, crunchy-portico, 80.95, 1
95499852-f08d-4631-9ca2-240f8d969999, salmon-bureau, 45.93, 0
032a94ea-cbac-41d4-974f-d429aec82883, rubbery-minivan, 40.26, 0
363d2958-4249-4718-92b9-86e8b752aa2f, savage-host, 46.82, 0
0d58cff6-7cca-441f-9c65-53d192c6ff8c, calm-function, 51.91, 0
e185b695-7bc8-4520-bb6d-73acb0c0b044, calm-copy, 78.45, 1
b9ff6f80-8434-433a-bdd8-acd91f6263ef, cyclic-algorithm, 44.05, 0
98a8a871-f6c1-4ac5-9b7f-a63b4dc7c877, unsolvable-row, 45.12, 0
1feb2a22-fe9a-4cd0-ac6e-9363193b372c, flush-melody, 19.16, 1
c1c53fe4-6b19-4be5-ba1a-a1329debefeb, helpful-resource, 53.56, 0
40682463-4286-42d7-9bf7-0a886bb45ed5, direct-boilerplate, 40.73, 0
4dd96263-0232-4d2f-a8e3-170f963b49ad, plain-commit, 39.54, 1
9c057e17-dcdd-4752-9e6e-9f3d3315ed66, long-dimension, 84.63, 1
d7ca4049-6007-45e6-892e-49bdfc0e7cbd, little-debt, 59.08, 0
c636f0be-b022-4032-917a-71c0866817ef, bland-network, 90.69, 1
3b790fd9-f34a-4496-a3e9-c9ee4d364248, bordeaux-collision, 45.96, 0
aa5a2254-3b6c-42e5-aac9-997cd0601a82, ternary-extraction, 45.82, 0
04d1ad06-6506-404e-946f-f486c6f901df, prepared-mercury, 58.01, 0
730e8e51-145c-4c5c-9bc9-251ba71c71c5, bipartite-rhombus, 12.78, 1
34f982f2-8484-4c08-9484-835aad96feac, swarm-artifact, 10.23, 1
50d422c1-25cf-4556-a5f7-133e23767018, happy-nickel, 87.57, 1
f6a0331e-7271-4087-b790-8d4ca59f6039, drab-tessellation, 52.25, 0
cdf87157-ac99-4ca7-81b1-30cad4a42d58, calm-hut, 33.61, 1
39fd9ab1-d6f5-4cf6-8313-a1e1a6920659, rosy-scallop, 58.04, 0
1949fb11-f41d-4dc9-97d9-a4728b198d2c, future-era, 41.02, 0
1e16c0b6-f37f-4e4e-9fa4-f9a3e151433a, rude-olive, 41.4, 0
25b03b6f-0191-4c6a-a8eb-47f3b36e1c4a, collinear-queso, 74.09, 1
cb2b3ad0-f8f0-44da-a7a8-4822b3d458f7, soft-chenille, 58.18, 0
a73b5bc2-e254-4a3d-8126-75d872038b8d, cloying-grip, 40.22, 0
600f80cd-3990-479b-b1a4-1a83442127fe, calm-box, 44.97, 0
ba1ef474-0d07-4a56-b329-a61edcd1e5f3, rapid-trust, 56.41, 0
be93e901-2371-4fd5-be9b-fa05c441c2fd, vicious-arbitration, 70.15, 1
c32fc425-62cc-4da0-a5ff-169e1302a4ad, scalding-death, 53.69, 0
97b9c70a-21fd-4f8c-91e3-d18343733d86, fancy-barrier, 64.32, 1
5aceb4ad-dc7b-4ef9-ae29-cfcea5c6bffc, silent-apex, 43.03, 0
a1aae733-edee-41e2-91fe-c8f8bd8e3b11, wan-tub, 47.25, 0
8bc44889-7564-4a27-adca-8af67e752145, obnoxious-test, 50.6, 0
58587f84-5a5c-4d9a-bee5-5a31e0bb5c95, vibrant-architecture, 97.22, 1
d60079f5-5cdc-47c3-897a-3c228baab60b, icy-liner, 95.77, 1
36eb258a-42b6-4713-be86-acfe27f0993c, fat-synopsis, 46.16, 0
d2660366-99c8-4d5d-98bd-eeef403eee02, patient-convert, 80.21, 1
a3d8d7fd-bf4c-46b5-9b3f-c9bcb1abbe85, simple-bazaar, 41.48, 0
7a25c04f-fa91-4af2-abd8-2565ba93e10e, graceful-sleeper, 44.81, 0
bb8d0038-cf80-47c7-878e-b714741b518d, intractable-copper, 40.71, 0
d4d90a34-9c61-432a-ae3f-236d37327263, perfect-methodology, 46.25, 0
01c81517-f3f5-40fc-89bd-d2311b5429c6, helpful-frame, 43.56, 0
6a57003a-446f-45f9-bee6-92839b23fb3b, vicious-girder, 40.68, 1
4421f3e9-33c8-4677-b579-544353f32442, undecidable-wavelength, 46.83, 0
1d136bef-6245-4605-8030-0b396f2ac659, thundering-apricot, 90.01, 1
bbb7f2bb-251a-48ea-92dd-4450589c1766, nearest-trombone, 40.15, 0
c4213867-1a2f-4d04-a9a6-6bb2e0a37b19, impulsive-latitude, 46.91, 0
9e47e9d6-f7e7-44ef-af7a-ba02acea6344, moist-symmetry, 61.37, 1
2305e13e-2bb4-421d-9ed3-aa01c012cfe2, vibrato-face, 57.5, 0
a6fecfd8-9dd3-43bf-b915-8dcbc8d0319d, tranquil-acquisition, 77.71, 1
c27c4acc-06e8-4625-be47-1c4096e01af9, chewy-trellis, 51.47, 0
0f542efb-d613-4c82-8b8f-9c65e89f7af8, plum-landlubber, 34.77, 1
04c7ffe5-39d2-44e2-9754-46ea5e610c2c, brass-guarantor, 40.65, 0
302aa64f-52eb-4cc6-a7d7-0ee6ba929a51, humongous-gofer, 53.81, 0
d544b950-9ad6-47a8-aafa-4c41a14c0cd9, corn-deck, 51.33, 0
4332a109-c95b-42b5-a2b7-9e8b76114543, coffee-filter, 44.19, 1
0d147ecc-a434-4287-ae11-fa4bf5cdca7c, universal-halite, 55.32, 0
3e3b6a59-05e2-40e9-9c10-9a77bad04a80, muted-bureau, 54.79, 0
20b39716-29e5-4650-a305-3efe4ac25135, investor-impulse, 53.59, 0
2ac7520e-4ae4-4107-a5fa-a9741f06b425, future-brig, 41.51, 0
f9658f31-4a85-4a74-b310-3d8a92832c09, impulsive-station, 45.81, 0
790c557d-3bbe-45fc-9869-b6c3d28e58ba, creamy-pantone, 63.24, 1
566d7dff-7041-4922-a29f-232fc61a0c8e, inverted-sapwood, 64.41, 1
55077d3e-da36-4c43-ae1b-b9b1a345f3d1, soft-referee, 41.4, 0
77f2f9c8-cf1b-444a-a24f-514dc14f7b58, thundering-guitar, 88.45, 1
0b2297dd-7511-480b-93c2-9727c50bdb42, ecru-titanium, 51.57, 0
a057d084-1b57-49eb-91e9-0a488ca87f1a, dense-path, 98.41, 1
3f6eea2b-2c00-434b-bf18-3a154e209d78, prompt-snare, 45.77, 0
4b623308-070b-4ff5-967c-f6d57fcde43b, isothermal-branch, 45.08, 0
a7806479-b590-49ff-910c-932380144b49, absolute-correlation, 75.94, 1
eb8d3b55-c907-4d12-980e-8f3b382d3db6, extremal-pigment, 68.73, 1
ca129016-76fc-49dc-b0ae-ed854ac4dc9f, friendly-palm, 40.42, 0
c4e9f202-108e-4d4d-9da8-d22850c94131, direct-dolcetto, 40.99, 0
7b64367c-76b9-4334-8a99-6f86947812f9, tense-wireless, 47.59, 0
be6b3c5e-fda8-4da8-a8fd-1d2eb619d2f7, cautious-sriracha, 48.09, 0
a80ec440-4cf6-4631-8d65-f763f7decc95, cross-strategy, 3.95, 1
e1bf6b2b-4aa1-492f-be71-7fb2f5b0a274, caramel-boom, 53.68, 0
1cc35a05-35a4-4d93-a0ee-556756ab020f, amicable-goldfinch, 92.75, 1
530fb3bf-3690-4cb9-a9a9-e385aa1eccf4, flat-guarantor, 25.99, 1
c217cb25-0445-4d5f-8210-1ef1118fc619, strong-retreat, 68.15, 1
083eb139-c053-415c-9211-18f2dca2e914, shabby-castle, 42.26, 0
5a137e47-9468-4c78-a737-591bda20ff08, isothermal-laser, 71.22, 1
03b14a40-3abf-4d52-8de1-efcbdd5e6d42, pleasant-setback, 41.75, 0
088e7add-64ff-4658-8476-5e6efcac01ea, chromatic-strategy, 50.69, 0
fb3fa9c2-c579-4bfd-89f0-8c714be206ff, heartless-colonnade, 90.6, 1
fcaf43af-b931-46f7-abdb-cc766e66a4ac, small-cheesesteak, 52.92, 0
b69e2fb5-9487-475c-971e-fd679c9f4977, creamy-mead, 56.03, 0
c9e9e334-87d1-4796-af36-af7484d2e191, burning-gallery, 49.32, 0
7fd9534a-bc86-4676-ba04-2ffbea0e21c7, endothermic-joist, 84.2, 1
9adf252d-d7d3-4b15-83e0-af8fe846c6b8, kinetic-ampere, 83.05, 1
3bf7b558-8e68-4447-86d9-b1751c763321, sunny-outlier, 21.58, 1
708aaaa4-7e54-4d16-9270-a7de3da980b2, happy-hawk, 54.33, 0
000ab990-7d4d-4873-bd1f-ba2685beeb39, savory-muenster, 55.48, 0
71cd84fa-9262-47aa-99a7-05cf316dbc26, ivory-glazing, 12.66, 1
77575999-b78e-44e8-9e47-85c3fbac747e, similar-tuba, 78.72, 1
099c2f2d-62ef-4a31-86ec-7533b0b0d998, ambitious-bankruptcy, 53.74, 0
5f20b5ab-368c-4844-90a2-2a3618bab89e, moderato-stalk, 43.18, 0
0968da42-1486-42e9-86c7-7d2957489a9e, upbeat-hash, 44.02, 0
c935b9ea-8691-4e70-bdd2-849921b473b8, formal-gun, 54.43, 0
0fa3e395-a9ba-428b-ae67-51b656fbbdac, hot-backpack, 47.22, 0
8f1b1b98-23fe-4318-acbb-d75874fde08b, wary-salsa, 47.85, 0
949fe503-8ee4-4ac0-ab78-b70946c7fe06, crunchy-inertia, 56.21, 0
48fbce31-8c76-431f-a0a6-5d1380221ea3, exothermic-log, 42.1, 0
168324be-6bca-496c-bed1-91ad451b650a, straight-curry, 55.74, 0
f420e280-25e9-4733-ab84-b7ea7b41284e, agile-delay, 40.05, 0
e93860c9-1f5d-4673-8622-273b2dcd4727, doughy-ginger, 80.76, 1
cc9139ab-33c5-42bc-9f8b-4c28062b8234, numerous-diver, 71.05, 1
49e21ded-57b8-41ac-8e31-eefdeacb7a12, concave-collateral, 59.92, 0
bd8d2486-e982-4b1d-9872-7740db992685, trusting-norm, 29.53, 1
a81aa6f3-1a8e-4b2c-9422-4e035a4acb13, excited-rehab, 1.16, 1
e6a4fc74-8176-4f26-a8be-de00af30c259, blocking-church, 73.99, 1
5dd2cd74-7421-4684-8583-e8fc95152600, coral-ellipsis, 63.98, 1
b00a4ff5-66cb-4862-90a1-dfc1a26ee29f, obsolete-can, 60.6, 1
8aee9cb8-3577-4c62-bb52-5d3e05de48b5, free-atmosphere, 54.44, 0
c82dcbd8-080b-4a50-8357-cc3c6b1ae8b2, primordial-lumen, 46.69, 0
821609ba-6289-43bb-977d-66a97ed79ff0, warm-cocoa, 89.46, 1
8e699af3-8c2d-4774-8f36-39de41c59283, electrical-bumper, 49.73, 0
4c575330-f8af-4db6-9358-7e9363e0f9e6, thick-tuna, 60.87, 1
7e75676a-646a-4be7-89fd-10c1afdddf4a, exponential-snare, 87.6, 1
37d9975f-4ff6-41f1-9183-d366db0236cb, coincident-vase, 48.68, 0
ae2653be-0fe5-4262-bae5-1454146036ad, metal-vein, 46.39, 0
caff034e-2ebd-49c6-b40f-ac2d6067ca74, principal-material, 47.44, 0
46868345-7788-4367-9f21-bcd88a8e2046, strong-division, 51.49, 0
3ca842ba-b17d-4b9c-9a75-4c0e8b6915b1, direct-soldier, 27.76, 1
d1fb8e57-96ac-4494-8b14-e090920ba5e8, spicy-lark, 59.3, 0
47d755ba-2a49-427f-83c0-a79d50ace9eb, chief-house, 58.48, 0
ff747c1c-a1a7-40a3-b3d1-5f621400d7d0, speedy-kerf, 46.51, 0
2b1150e6-4248-4394-8dc2-a29a7cbb6e97, composite-browser, 50.73, 0
754cfde6-89c2-4d66-bfb0-0f66ab1b997a, annoying-shift, 25.45, 1
2a66a6ed-109a-468d-a42b-dc2478b52272, kinetic-pudding, 41.45, 0
c9b7494c-b43d-4ac6-9217-be89d109a981, prompt-alignment, 42.32, 0
9e5df02a-143f-4d58-950c-02e56ac324bc, brown-strategist, 90.26, 1
1078ff4d-8d0d-4f0c-b964-4f23c914431e, lean-infantry, 4.21, 1
063a4a68-f307-4776-9f9b-bee6a947c45e, poached-blowfish, 74.48, 1
b4b77016-c56d-41f5-bee1-6a37e429a10c, direct-blue, 54.42, 0
0cef7af5-9dc5-4468-b936-876f918de5ba, dry-feed, 45.96, 0
bd5875cc-4ccc-45e7-8cef-116cd145a160, moist-mushroom, 52.33, 0
9fd40905-d96a-49df-9fd0-4cce2515a5a8, messy-scenario, 6.7, 1
0ad8e57e-554e-4a02-99ff-05264cfe21ae, juicy-light, 45.4, 0
eb223f6f-7654-4e5d-bcff-5f60664bf89f, denim-armament, 82.5, 1
01000a9c-d769-4b79-8e56-2a42ac889f7b, open-resin, 94.32, 1
856ebd81-043f-4999-a592-0d52d083864f, external-pilot, 59.01, 1
513453c7-ab72-4fbe-883d-b9d9bacffd35, spry-bay, 56.81, 0
3ce91fbb-54c3-41f4-9c7e-a480b0b72e6c, grating-gully, 71.21, 1
883ade34-1f93-4329-8959-8cdac37e663d, great-callback, 46.37, 0
4c344c96-82cb-495c-830e-93b73b6221c7, collinear-ottoman, 48.29, 0
f3f6ddba-3bb4-4896-9da2-2cc6b3bf143d, reduced-ton, 17.26, 1
1dff48ba-772f-4a4b-86d5-5a4152ed94c6, glass-kudos, 60.61, 1
6ab98ae7-7933-4a88-b7ae-a5cab2a82b4a, natural-neuron, 62.91, 1
38b94e5f-0014-458b-9747-0de1b072d632, rigid-string, 73.79, 1
2c4175b1-aa3e-41c4-8dad-75f9eb39c05c, largo-stack, 55.86, 0
fd697815-93a0-4244-89aa-a84bec022a53, achromatic-mirror, 51.01, 0
5c23275a-ffd0-4998-aa71-6d141d93c66d, resonnt-sump, 51.08, 0
e54e7cb8-86fe-4371-b22a-e75e2ad4d7e7, offline-keyword, 47.52, 0
79b4e651-42f9-4134-b9fd-d93f56447db9, forgiving-horseradish, 46.75, 0
0e1dac4e-6bfa-4848-9856-95e5e08aa85e, molto-ravvet, 49.94, 0
fa98d217-d641-414e-8dbe-1348530a96b2, asphalt-promo, 56.58, 0
168fe064-2804-4aa7-a409-f8f303632ebc, inscribed-tabby, 51.57, 0
57ed701d-d91f-44ff-b0cd-f6ffe712c7a5, freezing-segment, 50.01, 0
9a3458f2-e22a-4cb7-ad19-3b71b3b86523, buttery-swab, 48.16, 0
b0e39e11-9060-45bd-ade4-6fea6319f28e, baked-consultant, 7.99, 1
af72d26f-ff8e-4ba1-9691-0fd99ff9f4f5, avocado-chocolate, 53.51, 0
0326bc1f-1be3-41a9-ae39-3f04d411ed6a, generous-gutter, 45.94, 0
1df4e677-65af-492e-bbae-5daf2626faed, isobaric-damask, 57.5, 1
ef5e2507-a30a-4052-ae5c-06a7dc63b05a, roaring-mart, 55.1, 0
448f881a-50d8-400a-8c2e-e94f1fbe9d3a, stable-column, 58.64, 1
73322146-ecb4-4f7e-98b2-ef3b7169ff26, mild-keyword, 32.3, 1
4a1503c9-55ac-490a-9fc9-27fe338f678b, aged-velocity, 52.34, 0
2dce56f0-2a8f-4cf7-a98f-04a159f9cc48, desert-islet, 51.33, 0
383533e0-24b0-4446-838f-f0e962ca99bc, nondeterministic-albatross, 47.94, 0
08d07ece-c9e7-48da-8301-6a9152e58421, arid-stem, 49.2, 0
b273e95f-5e55-4036-b774-13fdac005ce3, balanced-clan, 46.17, 0
9b5f11f9-b158-4278-a322-d4b6d64db90a, few-loan, 50.31, 0
bb688446-e5bf-4759-8138-e8e8c0b7fe57, salmon-gig, 20.29, 1
156de607-30e1-4912-959d-9d3c68195c0d, absolute-riser, 50.83, 0
30cc907d-a1be-4cb9-b5db-d07973309969, lower-vector, 40.6, 0
ba179b35-3ddb-4d42-8118-129b79aa68c4, brute-force-sanding, 48.75, 0
ddb82ed5-50c2-4009-a116-0fc85411aa86, inflammable-fall, 56.72, 0
dd874b0c-e506-4182-b6ec-893ab7ca5593, zesty-pilot, 52.99, 0
eb3a27cf-6026-41ee-bd2d-58f84159fc8b, grating-cylinder, 22.72, 1
bbb73834-5255-4d55-924b-a8eafde0540a, taxonomic-jig, 43.36, 0
27db60ff-2fcc-40c3-8765-9dca1b472895, toasted-cake, 51.92, 0
c1b92c3e-e0b6-4e95-a046-a3fb926acf45, mute-flush, 7.81, 1
ee684ca0-6d67-4030-9cad-ac1d784f9896, investor-form, 40.02, 0
b440ece7-120a-4f44-a0cf-d89268f51abc, inventive-pelican, 58.91, 0
45be6f55-bb30-499d-859b-20ebc3476500, square-cedar, 99.37, 1
c6682812-25d3-46c2-93b5-8420179a788c, synchronic-twig, 77.42, 1
769df4f0-1f52-445e-addb-1b57dc594da8, nutritious-vault, 56.22, 1
3fee0f9d-e68a-4bea-9f16-335c421cda55, cobalt-vertex, 66.39, 1
074c2cfa-0952-41bc-899c-6af8b434e94e, internal-world, 44.3, 0
d8460250-d411-497a-bfb0-99fc9cfa506d, mad-grenade, 12.21, 1
20cc9a50-4588-451b-a735-16d4e55048c1, pureed-wattage, 47.39, 0
97a0dbaa-5d67-4163-89cf-0d658c1c387d, resultant-river, 52.2, 0
e607bb99-806a-4a2b-a522-c8dd0863eb0f, alternate-dive, 50.55, 0
03815a3c-0bdf-453a-be18-8511d0651e88, intense-haiku, 44.77, 1
41bac9a9-ace7-4574-b647-b84002542b05, formal-drip, 58.31, 0
bb238c49-ce54-4958-8219-da5d9f658425, blazing-scenario, 56.33, 0
74900d62-81be-4643-9cea-c8584f3ae796, relaxed-file, 58.28, 0
17152ff0-d36f-49db-b1ab-3f9f170dd01c, factorial-distance, 67.29, 1
0564c618-343d-4a48-9b08-3426300a363e, selfish-eaves, 70.66, 1
b22245e4-05da-481f-b803-e177bfac17d1, insulated-bear, 67.62, 1
c7bb58fa-f892-4254-b5cc-a0ea5bd42824, gentle-urn, 57.88, 0
17e7f4a6-0246-482b-af9b-c0cf202180e9, iron-wood, 32.2, 1
5a1e36f9-31dc-426e-8f0c-b6296a5092a6, simple-blue, 53.58, 0
74fe2bee-927a-43c3-9958-e2e34d97002a, pink-pitch, 52.3, 0
3e815b20-edf0-43ae-82da-2575a4d184c6, swift-surrender, 44.04, 0
4a4feac9-d406-418f-a0e3-ff6fa22c379d, mild-engine, 50.45, 0
ac5dc00e-1205-44a4-bcd2-08189a46af95, dry-camp, 48.44, 0
4a3e517f-abf8-4872-a625-184635c55f66, rounded-avenue, 54.05, 0
7bef1ab6-31c6-4ec2-bdba-20963e02370e, zesty-diff, 58.24, 0
fc6f77b5-f5ac-4d4b-869c-fa4f47c48481, maximum-haiku, 60.94, 1
1ed0be72-8f91-46a4-91b4-d721b2ba7c02, feasible-schnauzer, 40.24, 0
b3283a42-13f6-4917-9ab3-a9c6bea7d482, crunchy-doorjamb, 55.8, 0
2ce8f261-6f15-40c4-a104-00e3bf319f26, calm-bastion, 47.24, 0
d24a577e-ce06-4362-b074-feaac00e2c5b, sad-swing, 56.53, 0
e1b02294-2b2c-4dd5-83d1-96cb3da5dd86, brilliant-brownstone, 47.49, 0
9bf57324-867b-43f0-af75-392b737ffb7e, mild-measure, 46.93, 0
6ac49106-ab4f-435b-8336-0e675e6ff5ed, reduced-anode, 44.54, 0
825ea1fc-62f1-417c-9a49-fa0d14fbe649, figurative-sting, 51.0, 0
e8be3e52-9603-447c-8e72-d2638b395c78, speedy-strut, 31.19, 1
77237bf9-2857-4e31-a760-6b4e58a0ca26, forward-touch, 50.0, 0
4b00a476-5fc9-485c-85b7-63160145063b, bronze-minivan, 42.94, 0
595c7a0e-30b6-40d2-a3ee-1387eab23b16, creamy-tag, 31.16, 1
a1b5f450-0d32-4172-af62-083f21937492, rainy-canary, 59.06, 0
7cb3dff8-019d-4c8b-9769-bf1142c8fb5c, greasy-point, 82.05, 1
390b1018-0f54-46e1-9305-38b7cd73013e, beige-game, 81.66, 1
9f600f38-82ef-4115-9f4f-d878a03e3e11, icy-trough, 59.31, 0
31242e26-e2f4-4dea-a227-63c24387fd8f, relaxed-tail, 42.75, 0
b7b3ad2a-fdd0-4861-a5ca-009ebafeaf2e, candied-gun, 42.24, 0
2c65a7bf-c838-4c3f-a5f3-7b7b7446c7c5, direct-italic, 41.23, 1
