id, sensorName, value, error
5f97c56a-d2cc-469c-90f4-a5f8a14b5a9c, cheesy-fjord, 46.08, 0
57e8567a-f73c-4bdb-b7ca-7a2a2353eb4a, district-cotija, 52.08, 0
8e51ca04-6fe4-43b7-b619-d2592b648cd0, tempered-sting, 78.7, 1
ba0098dd-86b3-484b-95db-da8eef9ebe34, insulated-revolver, 69.26, 0
c6b7e12b-0e8c-472c-b408-bfac4c024fd6, crunchy-ray, 19.84, 0
f6a2cc71-79d2-44c5-96b6-44ff89c4f54d, obvious-stockade, 118.34, 1
dc9201fd-5b22-4898-9556-70220fe85da1, toasted-archipelago, 1.34, 0
8e112336-a4ac-46ad-8044-bbf7e1cce8a3, spry-cliff, -11.4, 1
6b9ea1e1-fab8-449a-947e-3455dcb3ad6b, obtuse-change, 64.18, 0
a05c9afc-2d47-4655-802a-214651fddbf6, violet-yield, 66.01, 0
a9c74e58-f25a-4cb8-99f4-92a87271319c, sharp-base, 115.89, 1
ed85c614-8431-49b1-bc2d-3e689141bac9, grilled-decorator, 54.23, 0
62995a1d-8ef7-4fee-a7fd-c8b2eda23972, easy-hook, 4.14, 1
211595bc-82b6-48b0-9cd2-028274680901, glowing-consultant, 3.52, 1
f3babf9d-18da-44bf-8695-e1d8313cc294, intractable-martin, 66.94, 1
086dac45-1e78-4e73-93ce-62267f49a4db, resolving-tag, -1.81, 1
5ca034a3-e044-4b0a-8929-373f6e76d1fd, chalky-fort, 66.59, 1
24aa93c9-b1f4-494a-886b-29a926cefcf3, inscribed-balance, 87.32, 1
5140b452-b3a2-4712-9c17-63135763d14a, canary-magnification, 7.18, 0
99d16b28-3094-4869-86e7-1cd794269450, hot-clef, 23.81, 0
c73026a5-8e97-420a-ac9a-9b384d18a6c4, adiabatic-oil, 2.32, 0
23b01933-4e7b-4d63-9e4e-3b4ef8e6af2b, chocolate-pace, 30.59, 0
8b0b1c63-8d29-4062-ae2d-317cc38133d5, beige-mud, 59.34, 0
7d6e5e60-39c8-4a62-8735-a4770d2441f8, pureed-trie, 2.75, 0
b2d5a4e2-30d9-4496-a422-daf5a3c78e39, generous-clutch, 64.26, 0
c512ee6b-867f-4097-8730-03dbc28419c7, beveled-asiago, 55.85, 0
4c51dc4b-4c92-44c9-9e14-de73a1c426bc, chilly-bagel, 7.29, 0
6d98c08b-81d0-4063-a5fb-712a7e7be7cd, absolute-car, 92.23, 1
6e79c67f-4ed1-498a-8daa-0f277b9195b0, radioactive-burrata, -1.04, 1
c88d062f-e60a-4640-950b-0795af6f4360, internal-bucket, 2.17, 0
57551cde-0e42-4019-bb87-c5d0c37b6994, chocolate-pan, 112.38, 1
40c2d6b4-e90f-46d2-b67d-065c27855659, piquant-repository, -9.67, 1
537e235b-b71a-425f-9341-cb8b1b7c30e1, maximum-hickory, 24.6, 0
c4e72a40-b3a7-4f27-95c9-7293c258f879, alternate-loon, 70.89, 1
43c0200b-b3a4-4d28-b5c6-95807d7d7b94, grilled-mine, 47.06, 0
06ff270b-5111-4cdb-baf1-3f38aad8b445, internal-scotch, 93.9, 1
ff6f51bb-16e7-4522-b05b-9e127f9da0a5, pounded-loop, -8.67, 1
35fda5bf-5d03-4612-8ff3-1ffde658af0c, concrete-pipeline, 7.97, 0
90ca657b-f104-43b8-a3b7-ebc1270c45b9, careful-envelope, 40.66, 0
2ce82061-728a-42c7-af2a-7371f4394a17, aquamarine-cod, 83.5, 1
a4595fda-6c1c-4db7-a2f8-baa892f28371, kind-battery, 65.22, 0
c93af4a7-a621-43d4-9519-faff32efec29, small-ident, -7.51, 1
5805abc8-48b1-4d9e-80f9-e0f07f2c55b6, canary-barolo, 39.27, 0
2f4023f4-5f37-4761-9c23-bdea043d5081, glossy-win, 101.93, 1
a699c12b-c77b-4bc0-a59b-c2178b01c721, sunny-originator, 45.82, 0
704cd08f-6197-47fb-8e14-6e5c680d650c, golden-liqueur, 52.44, 0
860dd552-642f-41ca-ab68-eebda0fd7de1, joint-human, 74.75, 1
55e31774-8ca8-413c-958b-e49531c828c2, volumetric-sample, 3.44, 0
6953c22d-c3f5-42b6-bd2b-1eeacdd0003a, stable-forest, 40.97, 0
6dc43f88-2823-413b-ab11-c07e75cb4f28, diachronic-ligature, 71.16, 1
a555e138-7737-4544-af68-0ab098926eea, brute-force-limiter, 3.08, 0
3b12ce1f-cfc1-4db2-ae39-eafc7d0a60ae, nutritious-rate, -3.01, 1
32f56aee-f258-477a-a59e-62c5ee206824, jumbo-vector, 64.01, 0
288fad0e-ce01-40e1-808a-f5a026cebef4, short-siege, 1.3, 0
e5d5295b-878e-436b-8bef-093211807f13, atomic-quail, 40.31, 0
846cb699-9c55-4095-be48-72667fc65c0a, pale-ambush, 95.17, 1
ef0d5cfe-d539-458d-9710-e6709b155a8d, dry-major, 11.89, 0
d2fcab51-5d76-4554-9ab8-92c0926aeb39, corporate-loop, 52.98, 0
cb6bcf37-3781-4989-b313-12dc220edcb1, decidable-panel, 50.99, 0
cb6bf0b1-a350-4737-b1b1-738138f5d570, direct-sync, 66.36, 0
f0cb73af-2aea-472c-b98e-5a9de8d35e82, magnetic-recursion, 31.64, 0
c5f2c4a5-fd2d-49dd-a6fb-d9b6eeb2b11d, numerous-facilitator, 94.83, 1
041d0cd5-b4ef-4590-8884-feb135594f56, young-exercise, 54.74, 0
f27dbb28-74af-400b-8ad4-4dafffec7b0d, excited-highlight, 40.89, 0
8bc55317-167f-4d8a-b1aa-effbcb0b78c2, legacy-curve, -1.18, 1
b64aef15-7b89-4f2d-90ea-ef1a3f97adba, lime-tostada, 49.17, 0
c09138a4-51c8-47b0-beaa-085416885578, excited-arneis, 18.79, 0
c4ab7b82-02f6-4f1c-ae1f-29d51ce483d9, plum-light, -8.71, 1
bfcad417-9136-4744-bb29-cae3cdb440c3, raw-bag, 10.35, 0
f73c047e-6ac4-4ef8-acc8-3a8a7e0d5041, succulent-jug, 85.51, 1
b31ffb32-594d-430e-a199-cc798fdd563f, polite-gator, 27.27, 0
c546cf5a-2503-42c9-aeea-9126399de291, external-minor, 8.94, 0
e9d5209e-ee1a-4fef-a649-0b163d81fdd5, thin-clan, 8.35, 0
ca0b64e1-0078-4a6f-b7ad-9acfd3ca3e7e, loud-broadcloth, 7.0, 0
7eae8808-58b1-4fa9-910a-70e12352ec42, absolute-convolution, 3.48, 0
9e444d57-517e-45c2-97a6-3bfc19397842, allegro-vocal, 64.85, 0
88388b22-08b0-42e3-ac91-6f68df75022c, rank-cheddar, 66.59, 0
c40e863a-2c33-4921-8de1-26580153efc3, massive-stack, -5.46, 1
b427ad84-a5b4-4616-95c3-cc15b0387688, fat-siberian, -1.7, 1
e5c9a990-116a-47b4-9f53-958a762b7509, smoggy-hook, 37.68, 0
593ed19e-26cf-4984-83e9-eab95daf9fee, oscillating-winch, 101.85, 1
30020e74-00e5-4860-9c88-6925b0798b6b, knurled-sauvignon, 13.0, 0
8f51a144-95ee-45c6-841a-85dce427578a, honest-playa, 61.14, 1
1c076bc4-4419-4caf-a502-98f98d79eaf4, cold-batter, -12.32, 1
e420e5b8-25f3-441f-a77f-2dce5b647149, religious-deadline, 10.19, 0
1ec8bb97-f9bb-4f03-9c43-84db715bd41e, relative-body, -7.08, 1
bc583f3b-661c-4da3-b92b-2e4aa619e403, hot-plugin, 34.74, 0
a8597c84-b539-4905-bbfd-09a511df739d, fuchsia-fortress, 97.61, 1
f4744247-aa9a-4798-90f3-0caf47bb6f7d, freezing-sink, 41.52, 0
993ae130-d2ee-48d9-9b70-b42158651470, golden-scale, 85.79, 1
2ef02d5c-4e57-4c58-8518-8a16e394d338, antique-negation, 25.96, 0
8005cc78-91c3-45b4-bcdd-8676ef2361bb, concrete-fontina, 97.07, 1
fefb77b7-8fd7-4a12-b400-7a0d6de442f3, other-orange, 30.81, 0
4a38d143-f517-49f8-a35b-382035e66a6f, burgundy-westie, -0.29, 1
d7bd1c0f-34fa-4ce7-8aa3-2cb982949ece, fat-ricotta, -4.64, 1
618cd39e-3111-4788-9755-fff61803589e, dry-value, 119.28, 1
3a240bdc-4e78-439b-a488-67fa3a6b741f, chewy-quiver, 76.7, 1
7b43c7a0-244d-4549-8c61-62e6ebb833c8, gentle-colonnade, 9.53, 0
d62478ae-c4a9-4a4b-9bd6-ed6a3d4c9079, blazing-turkey, -13.67, 1
e36cec64-0ead-40a0-9173-e182256b73b7, ferocious-emporium, 80.33, 1
e0415654-f3a0-49ff-8824-0f9033185a7a, brute-wallpaper, 89.37, 1
a03dc5d6-8d8e-403e-9cbc-5e17c210aa39, ecru-edge, 24.7, 0
be1c8c42-75ca-43c2-b7ad-1acfbd9397af, muted-dot, 52.07, 0
52780054-18e6-4a94-adeb-80cf127cccec, legacy-hill, 33.95, 0
490774b2-cdf1-4e6d-b38b-12e5ae0c3286, sophisticated-mesh, 13.18, 0
ae07c623-6602-4f72-9b57-2052d0cece42, clean-minivan, 59.57, 0
933995d0-5300-4140-9c27-0966b04ed871, damaged-perch, 68.83, 0
83518d18-0e58-4cb1-8cf1-9e7488c05875, poached-grain, 88.76, 1
15182802-ed19-4fa2-a78c-655043e5bf5b, average-mason, 13.67, 0
a60a96d9-75d8-4597-93c9-3b5008c1f021, connected-space, 10.72, 0
c66a8c5b-7bcc-417f-be24-e3e77fac71d9, resultant-model, 85.18, 1
8c9fae42-5c87-43c5-9161-21032eae8a54, purple-overhang, 20.98, 0
ca0e3990-244f-4665-b8ea-919400cae755, absolute-fortress, 67.68, 1
34cde299-0852-49c3-aa6c-e5b2b0a49f12, gravitational-ticket, 31.62, 0
430cd757-fc89-4475-809a-15e77f0899cd, nutritious-halite, 18.25, 0
d3138ddd-3719-4e76-a591-cb8c6e113444, every-drink, 55.98, 0
783c6f80-4721-4539-8b1e-919cbd4d07cb, cream-pergola, 34.01, 0
71ba8229-10b3-4f54-b95a-a6923c14c5a0, concrete-bamboo, 35.79, 0
6068945d-b95d-47b5-92c5-d8e93c6ca182, tangy-bayonet, 5.55, 0
3786b6dd-d0a1-4907-b0f2-2d64daf2f547, asphalt-film, 24.35, 0
2c0a0ac3-2d5c-4803-8b01-4f1acd747fd8, internal-lambrusco, 5.44, 0
6fab8493-2b83-4b30-9191-ba2b4d8e6b0f, persistent-rational, 63.19, 0
d56b04f3-f671-4531-8c7a-32b97c8869e9, yummy-quartz, 55.78, 0
9ef0f2dd-45d9-4cb3-a143-7ef7d7e2ea54, savage-grouse, 36.85, 0
f7689252-e82a-4592-96a2-ccc2f520919c, annoying-brandy, 96.17, 1
25b56ece-c1f0-4eab-9415-5416b6004007, recursive-marmalade, 18.75, 0
41f42ee6-cc6b-41f8-b7e3-9bfbdd4fc276, oriented-market, 41.07, 0
cf0b851f-9f35-4d55-b83c-082a7a8cd630, fried-equator, 77.09, 1
00dd9697-f17e-4f97-a925-31a4b7d922ad, corporate-buffer, 39.99, 0
9b872cb4-6e82-4eca-8379-67a2ae87623f, closed-poplar, 19.57, 0
1fc97555-4887-4621-ad4e-e78db92ed549, threaded-jaguar, 30.74, 0
6a9ed7a0-43ec-4f1d-a97c-d29daf92140e, vicious-notation, 104.44, 1
72bf4ed1-7f60-4b2c-9f48-d29f78655351, emerald-pilot, 116.97, 1
1dca1e12-b617-488a-abf1-7b472e6540a5, vain-manuscript, 91.23, 1
6a753a45-e2a7-4688-a734-269da6b3661d, devout-modal, 39.18, 0
3b750925-b698-4366-9bb3-0c58edddf1b2, damp-curve, 22.4, 0
8ec34aed-1baf-4c92-9f44-6d52896e5bc8, feldspar-texture, 33.68, 0
8835e67d-8cce-492e-868f-27819c4fbf2b, chamfered-myth, 116.65, 1
e95cfb4c-0c7e-4fb9-be13-9d3c0edb96ed, grandioso-specular, 28.82, 0
7d0a6347-2edd-4890-a451-88c6c6ad9d7f, plumb-reservoir, 2.42, 1
a4e59cfe-688c-4f74-8cd4-c5e221ee900c, oscillating-maple, 14.1, 0
31b7e554-bfc4-4d9c-a2d0-bd971d4e23f2, compact-entree, 56.25, 0
230d7d5a-9ef2-4924-9858-a3b6c0bc6073, nimble-brownstone, 2.08, 0
df41846d-4202-4b48-a0e3-95b29d374ccb, pounded-arcade, 77.97, 1
e96df2c9-4733-4388-875e-b122c0bf934a, mode-alternator, 18.05, 0
89c0c585-6a25-42e9-b64f-0e7f3139e6c5, topped-pitch, 46.63, 0
428e507f-8e59-4da6-8438-4d0784798076, yummy-change, -1.57, 1
ba830d77-a616-4796-a1d0-094e6e4300c9, raw-leg, 40.24, 0
5a4f1d5e-8e3c-485a-b617-f50e3f277b6b, basic-event, 83.06, 1
ff5aad9e-bb02-46ca-b9ea-1ad10ae99858, cruel-prune, 2.2, 0
7c187f8b-f516-468d-9f67-dffb2290dfa8, frigid-dioptre, 104.79, 1
c6c2f86a-ad84-4067-8186-0146aa9116f5, marked-domain, -2.43, 1
f69d31cd-637e-4230-9b22-08892bf885fb, ragged-resonance, 54.31, 0
5c3e01ab-4d70-4ea3-8fa0-f5cbf17f1453, moderato-redoubt, 82.29, 1
6c689d2e-f2de-41a3-ade3-b5868af3cfb1, alternate-resultant, 47.53, 0
8228827a-f9b1-4c28-a90f-d69b85219039, some-medal, -0.87, 1
96a2add4-5a59-4b42-ac18-497d5c839283, constant-breach, 2.41, 1
aac6b7ee-4c33-4509-9ed7-fb5f94ff00aa, woolen-vector, 65.81, 0
40f5fdf7-5088-44e0-aa7e-445e1a08cdb4, frosty-export, 43.63, 0
e1f3e6c2-3b9b-44ac-8b66-ad030f777652, crabby-pole, 24.14, 0
7dc10f8f-81df-4937-b266-c9b684f03a15, trite-macaw, -3.41, 1
ac920484-0457-4483-83fe-5bcfbfba5e80, brutal-git, 90.64, 1
c6610d62-5ba5-457f-b89f-1bd89ad1cf7f, contemporary-cricket, 34.21, 0
27f4c16c-c3b1-4be5-a550-a83641d841d5, bold-programming, 26.83, 0
db39620b-894c-4bf5-8c52-2fc3f0b8ce24, vain-process, 65.59, 0
440f5161-8b84-4156-878f-80622a6310e8, grandioso-valley, 113.78, 1
324c46bf-2637-491f-b4c1-ec1284c958d8, inflammable-surface, 3.17, 1
9d764456-0bf9-4410-a8ac-425c0ff442f7, oily-sonar, 4.95, 1
0139b11b-421d-40ef-9923-da8d06872607, gravitational-gear, 46.36, 0
b993bce7-bc80-413b-9d80-e67cfdf1c1c9, nearest-font, 60.21, 0
d0149e91-7967-4504-b0d5-58f996a6e652, adaptive-callable, 67.67, 0
ebabc31b-59ca-469a-ba85-e9308976a695, forgiving-catalyst, 26.89, 0
e026634a-c342-4e2c-b561-477c294f14f1, wood-clarinet, 109.55, 1
68eca55f-b120-4b7e-ab47-4af78d4fe623, golden-easement, -14.93, 1
9a40f607-a87b-479a-9ce4-f7f2159bc0a1, frigid-step, 47.49, 0
f1a329f7-7406-45c9-8909-f0b3a9cb644d, modern-brook, 0.62, 0
9cf48225-4138-46e3-ba12-b57eb602d2af, crabby-shotgun, 55.84, 0
af189853-9a59-4525-8f42-6b40eaab0f83, free-beef, 53.01, 0
b1392dad-9057-40de-8773-13784feb031c, crispy-bat, 23.2, 0
7b865db6-fbdf-480b-924c-845f87bbfd5d, boxy-layout, 19.22, 0
40c21948-dae4-4ec3-8a7b-3925e60f9392, sparse-cleats, 46.08, 0
d4a38ef1-3bd2-4882-838b-d97fe049f835, solid-fern, -13.05, 1
4650a1fc-c6a1-45ae-8238-1825f699c341, citron-blade, 14.97, 0
937e6b87-b1ee-4ec9-8eba-6efb10546997, warm-polygon, 35.49, 0
b4d6b586-c6f2-4088-bddb-744aaac68b1e, sleek-formant, 14.57, 0
20151672-796f-42d7-b762-e1ce1e0b123e, ripe-canal, 88.27, 1
399334ae-f677-47ad-8ab3-728f7474e86b, humid-process, 50.73, 0
74d02dde-ee5f-4891-bc4d-89fa1490ca65, basic-gator, 34.77, 0
c8c2560b-458a-49b6-b10f-e1afd63074e7, volumetric-fjord, 109.18, 1
5a33de67-db47-40cb-bd78-67b4a8e18229, associative-rational, 33.2, 0
4dce79f3-7ed0-44df-af88-a55be70e4628, caramel-event, 90.76, 1
2ddd5f36-5de3-4038-a51d-fdf4cbdfa988, mild-float, 16.07, 0
e0688462-dcdc-43b6-bb7d-38b4b447ab7f, hoary-keyframe, 95.0, 1
a84f4fd4-5088-4a00-ae8b-fb2c19a724fe, plastic-wrestler, 0.65, 0
75c8e1e2-0ddb-4c0f-baea-ca43d6eb1da5, exothermic-differential, 4.59, 1
b999d858-482f-4080-ae2e-68c6220d788b, offline-steak, 107.37, 1
c1688939-066a-4035-b602-2b0df3d5b737, savory-block, -3.81, 1
12f69efe-73ea-46a9-abbd-b948ded5ae0d, sienna-proposal, -11.16, 1
c7029ac4-7bd7-4a70-b185-d0fbfb8f89c8, bipartite-pilaster, 61.71, 0
45cd49c3-9ed1-4c5c-9cbd-156c34d0bfc4, crispy-slur, 91.02, 1
17370862-efb7-4a6b-a54c-0089abf72106, dense-chest, 27.78, 0
6657f05d-de29-4323-82e5-84b705b41cf3, potential-granite, 2.76, 1
ec385077-14f3-468e-876b-b93a7e8398ac, wide-longshoreman, 72.68, 1
64cbbede-c360-40ba-b4f7-f54dd2b8517c, internal-point, 74.63, 1
0471926b-cad8-4ec1-9368-9bdf9266ffbe, prompt-silo, 41.2, 0
93483757-8869-474a-b30a-2693835c3f3a, primordial-pepper, 68.25, 0
09f0328a-b670-4490-811c-7ca4111edfaa, lime-tanker, 87.03, 1
881d0604-d561-4d2b-91e8-cf32d831bc8d, desert-adapter, -12.99, 1
2a9d6bff-6daa-498d-948c-63ce7eeee020, jet-bookcase, 27.14, 0
f3762905-f967-4e50-bcd9-40fb1f652de3, stable-scotch, 31.65, 0
537e068f-3b95-4966-8c04-fb9130762065, forgiving-gofer, 2.42, 1
3c26afad-0ed4-42f9-b8cb-2b60fe32dfb6, unproductive-cockatiel, 46.48, 0
687382b1-012a-443a-8db1-fa09b742bab8, contemporary-strait, 65.66, 1
c7a67ca6-b1fb-4923-8647-6d203ba68099, late-cayenne, -7.6, 1
2ad70083-dfed-48fd-a78b-655dc8a03a9a, greedy-snare, 57.81, 0
a0592b0c-6a68-4eb0-9d2a-20692ae06dd5, sugary-crescendo, 109.78, 1
052a389c-63a0-4830-89d1-1b52c7a752a3, solid-sting, 35.74, 0
d09ff473-82bf-4c03-a240-9806dcf8ab9d, bisque-character, 66.73, 1
737e9e8e-3116-4410-8f82-19137bb035d4, weighted-plywood, 26.67, 0
b0fbd65d-c1af-4793-96d1-b1d8ba618e8f, wood-stream, 29.3, 0
bf7945e6-84d4-4719-8e2e-26d5fd012a4e, great-stress, 110.17, 1
b0e97b2c-f634-4288-ae26-dc49311075c5, chalky-subdivision, 76.23, 1
52edb849-728f-430e-8c8c-0b5e0948bcc8, hidden-fluke, 50.29, 0
3d6d13e1-0392-419b-89cb-af17aadc7192, cream-wave, 15.7, 0
c41bd308-a78a-4bd6-a39b-b11c82c592e4, huge-tropics, 56.09, 0
08bffbca-e5eb-45b5-864f-7cc4a8422a09, vain-hamburger, 83.43, 1
2b3a495c-fa13-4d4c-8e0d-ed68a6ea0898, new-landing, 47.73, 0
a77b3de5-fb99-4f8c-8303-e26e9a5d66b8, pure-xylophone, 54.72, 0
c2d9b365-d39c-4b00-aa68-f472cb1caa17, merry-rest, 61.36, 1
ceddd3fb-efaf-41a3-b02a-a7d86777f59b, noisy-bisector, 72.21, 1
42528e75-7d90-4040-a847-837a259cc28d, foggy-bond, -9.15, 1
f0b3dd61-5365-4678-9fa7-81d3aadfc87b, purple-lamp, 53.01, 0
0fe8883c-74f2-4d28-9fa2-27d84e4b47c3, rude-playlist, 63.04, 0
8162f00e-f036-4361-8e3e-d4373fb6097d, diagonal-copper, 117.99, 1
01f3319c-0c94-4a4a-a8fb-029ffa529b5a, staccato-mason, 7.43, 0
b7192620-250f-4cb6-8f14-042478354033, blistering-taxi, 6.36, 0
c2d4db6e-64ca-40ed-ab8d-8eb31b03b3c5, simple-leading, 65.95, 0
dba0db38-0ff4-433e-a02e-37a4ba07650d, cold-torpedo, 25.5, 0
0f74e46a-e434-4160-921e-45f14d12490a, amiable-watt, 103.13, 1
9e28de6f-38af-49b4-970e-9c8d9bd1b1de, creamy-polygon, 37.76, 0
c316e935-1d42-4612-92c3-dac453df5c06, mashed-barracuda, 10.49, 0
e727c7f5-adea-4ca9-b94d-50967c712ed5, navy-texture, 40.4, 0
55d9b527-ec18-4097-aa24-f850d5566736, afraid-git, -12.61, 1
9dee9c39-77e2-479f-9aa4-4508e43275b9, average-lanyard, 26.9, 0
1b648598-403c-4bb0-b25b-50f90033a732, warm-upload, 85.56, 1
189183aa-503a-40cc-914c-0a4a5c5acfed, exothermic-gravity, 41.05, 0
73a4d17c-52cc-4409-a0de-57a0f63be8f4, arid-major, 37.7, 0
9840b93e-f142-4f4d-a001-e082582ce808, descent-portico, 14.68, 0
347bbec8-c4ab-4e42-8751-6e827eb514b1, warm-grill, 46.93, 0
25b89a63-16e5-44da-85c7-2b0895082bb1, agile-oak, 59.32, 0
16a827d4-4bee-4929-b399-282aac8f09f4, slim-font, 63.71, 0
e08551be-5485-482c-aa75-7a5e756cb418, amortized-sale, 63.1, 1
cea573b7-45b7-4223-ab7b-581717072914, all-maser, 15.49, 0
ab3cb04c-079d-4a09-b157-078f78fb2335, cerulean-shadow, 58.11, 0
6057d520-7d9a-4c21-be35-9330479c4028, burning-carton, 30.16, 0
6efc1d95-d2c1-489c-a70e-fc38eb59986a, critical-triathlon, 63.24, 0
6c3e6cee-8b47-41cd-9055-ffe5a25376cb, largo-horror, 48.07, 0
e7d46e8c-eb12-4476-a58b-317df104a761, wooden-sriracha, 4.42, 0
a9482ced-b5b3-4c5d-8cc9-caa895981f0f, funny-centroid, 104.05, 1
fa8099a2-4212-4ed9-ac35-12cfcfd681c5, chewy-nectar, 13.5, 0
04c8d64b-2bc1-439b-9dcb-7ea8c7c00aee, soft-expenditure, 60.76, 0
83c6ec2a-4b6c-4976-99e1-649283f460c2, obtuse-click, 20.11, 0
141294a2-a660-4a5c-849d-4f092859079b, courtly-stork, 66.16, 1
92a4b00d-9b6c-4a7d-a468-dc8eafc552d0, obvious-iteration, 33.9, 0
6a3c18b2-b693-4a43-b6be-cf169e7bf159, juicy-pitch, 31.01, 0
2d78ecd0-68d4-4ed7-98ed-abe652eaecdc, frozen-apex, -6.92, 1
2e5adbc4-ec5d-4a84-aec2-989171f65f13, warm-polo, 107.83, 1
d31c9e6c-7ee5-4f19-a65a-25646164965e, brass-cadence, 28.37, 0
4e6c12bb-c504-41c2-9580-2892cb3d19a9, forgiving-leave, 39.43, 0
04ffa528-1545-4150-847d-13085f6bc4d1, investor-apparition, -14.06, 1
876ef4c9-e604-412a-bfe6-1b38f4e8cf48, woolen-independence, 17.19, 0
87287486-e1ff-4ae1-a8c7-31c986aa0ba4, many-volume, 44.72, 0
c1804891-c5b5-45eb-be24-68292f4e68b0, electric-mousse, 42.5, 0
c058f995-9024-4388-ba1f-e824e500105b, every-light, 60.21, 0
0a5e16a1-844a-44bc-86fd-6ae4e6b247de, agile-proton, 28.03, 0
313309a5-a09d-47e9-b405-d72e1e558afa, arctic-quart, 109.96, 1
f444bdbe-f20d-48f9-820d-71192dfdba38, cheesy-spec, -5.39, 1
fc24669f-4269-4262-9a84-8c7802cdd24e, dynamic-parkway, 8.96, 0
79b13836-b995-4cda-85bd-516945bc4dc0, gritty-team, 22.83, 0
08dc6a5f-d544-45be-88bf-1940a13fc6d4, laminated-ticket, 67.54, 1
4e23da87-0146-4e4c-94d4-e0d1975fc3a5, unsolvable-partnership, -6.31, 1
8951090a-b82e-45e6-a045-989aeee2bb4c, concentric-shim, 46.23, 0
8133a640-3d29-48ba-bead-d664089f52fc, indulgent-swim, 83.96, 1
d302e0c3-f86e-4c29-9ed8-4552973e7355, marked-code, 0.07, 0
98c06295-15c6-46b1-a2fc-b83a33c4d118, crimson-arrow, 49.66, 0
4c4dcd4b-c3f7-4d12-9ac1-a0a5ece83fa6, canary-kicker, 16.62, 0
959865ec-57a9-45aa-bdaf-b7b413e77410, parallel-vector, 66.42, 1
e50b13be-f554-49f0-9fde-1287c0017f77, glossy-neuron, 52.01, 0
314b268b-65cb-403c-8787-5314eaec1c21, every-house, 77.89, 1
dd041430-74bd-47b0-bc4f-b339fcec17ae, largo-prefix, 4.97, 0
5fb9d982-9507-47c3-89e1-9d0b671c972f, volumetric-cocobolo, 65.29, 0
03ae82f3-d413-4dd0-83c0-d4a8b4665f63, late-seasoning, 19.79, 0
2621dbeb-51a8-4cf0-8247-ae1e3ea0e1f7, tomato-event, 12.39, 0
ad1b7ba1-5dce-4212-8275-cbb756ce3e29, violet-island, -1.48, 1
87ba8819-303b-4939-b7f6-908a506ff9ae, bordeaux-legend, 18.12, 0
94821988-a0fb-4823-aaa3-d0ceae65e2ee, timid-square, 53.56, 0
28b7a8e7-ec63-46a2-b5c7-f9932e98cdfb, archaic-bassoon, 30.64, 0
bd5a1729-97ef-4c96-95a2-8ae6cfa130ea, simple-content, -6.02, 1
de7517d7-e8ae-48d3-b386-3c3391529504, lenient-seed, -10.54, 1
53e28c04-2138-4a0a-9582-b8eec9b94da1, internal-tundra, 64.78, 0
1f5bd013-62c1-4fed-83c5-045ab35a3300, bone-complement, 28.53, 0
48fa0736-80a0-4066-99af-d02078ab738d, forgiving-laser, -1.22, 1
2b163747-a003-41c5-8aad-13454c57ba1a, randomized-envelope, -5.05, 1
30d596ec-fe6c-4431-90b1-e4d0f5d838e6, chromatic-pressure, 96.12, 1
a62cf8ea-358d-4bcc-a5bc-3b97cb610632, golden-customer, 37.54, 0
388b7beb-f762-4d81-873e-b773edbdf40c, progressive-table, 65.13, 0
bc745d5b-6ae5-469f-9064-01035b3223e8, amicable-trunk, 50.37, 0
e70c37f3-aa06-4db5-b6e2-d8c30a68e041, pale-upside, -13.86, 1
cdec6613-b801-4fdc-8de9-f31b3abd361a, spry-velocity, 2.51, 0
a4b32f4c-fb2c-4c69-9c2e-6077ab703c8c, nimble-noir, 55.66, 0
902f16fe-1449-4a66-ab0c-cac7c7ea65d7, trite-aside, 5.92, 0
2b79910b-c572-4a62-a9fe-8aa1a4f4a780, buoyant-batch, 20.11, 0
6edb2409-2969-46e6-93df-f45243c43b02, perfect-flannel, 70.95, 1
1ce95bae-3196-4a2a-94e9-69702c48d000, rapid-cevian, 63.85, 0
15b3deae-bbdd-41c4-bd88-4e127f6ca418, smart-shortcut, 31.83, 0
f7bc09ba-8d1c-4a31-a531-333ea3a029f9, augmenting-human, 33.27, 0
3cde97ca-76dc-42be-9bed-395c9fecb7ed, seasoned-burger, 53.71, 0
42c58de9-0772-4eda-ab48-515ed9ce4f7f, shrewd-bight, 18.23, 0
a900b5db-0bd8-4b60-984d-0628d110be5c, mild-ambiance, 37.78, 0
f5f3868c-cdf0-42da-8d0a-29fec7e44e6b, aged-soda, 65.83, 0
c654cf34-63c1-4bdb-9b6f-1a754533639a, jumbo-tone, 6.88, 0
3e60ec9b-05dd-403e-9a38-a13e7fe1b8da, canary-notation, 52.15, 0
3209ae0a-00b7-41e1-8575-a56369ff5292, plastic-cume, 17.64, 0
7b674056-d5a1-4099-9e0b-8dd30dd6b920, tough-swift, 59.25, 0
b46a0fa5-2ab3-4e76-be9d-0fba086e91ed, oblique-credenza, 51.44, 0
5ffc75d1-a7a7-44ca-8b47-84151c533e42, obtuse-function, 23.75, 0
f5fc9541-3e44-4fe8-adb9-007b055f6bbe, chilly-wrestler, -1.84, 1
b3a51147-8fcf-46a9-bfc1-4e9c9bf4e4f4, gravitational-log, 111.97, 1
3e0c7776-9630-43f2-8649-38baa060f16b, inverse-event, 24.28, 0
1ff15372-f445-49f5-92ec-d380c696613f, denim-pistol, -0.75, 1
