id, sensorName, value, error
67b0bbe3-0fb5-4750-9100-b9d9551d5cc1, annoying-marsanne, 979.59, 0
d9366835-7c74-40e8-8949-7dae3824140c, feldspar-inertia, 1112.3, 1
53d3d51f-ab86-49ee-adba-e4f4166ffa75, shy-keyword, 1498.22, 1
c299f0dc-e2bd-4166-a40b-3202a1e5a36c, rust-foley, 1279.72, 1
89dd26e2-b207-43c0-9a72-485e4562016d, little-lynx, 962.44, 0
0957f5c6-8837-4f5a-b8c1-300f85b3b073, each-print, 638.52, 0
fc2ab7d3-ecb2-40ba-986d-9440efa39eb1, clever-league, 622.51, 0
b229ef8a-0575-482b-8300-fcf7ae1f700e, happy-shoulder, 542.82, 1
a4c1f5b0-ec11-4830-83b0-52beccfed700, dry-persian, 1358.9, 1
137c5f3b-4f6c-4c38-beeb-f93b3f5a6640, clear-trip, 215.44, 1
83e3c71d-c3fa-4bcc-abcc-000d95a033eb, damp-segue, 564.39, 0
335dccaf-cfea-43cc-88e9-33a7ef71444a, human-glide, 125.65, 1
4d6b0537-081e-4372-9232-5475c3d3bec9, plain-pie, 1330.3, 1
a78c8816-0947-4d32-b4e2-df57a830f250, caramel-geyser, 364.29, 1
bf61fcf7-1834-4c78-be93-4b00ad00eeb3, sad-concentration, 66.72, 1
9fc868df-af0b-4c72-a6fc-cd1884c02765, objective-analogy, 673.58, 0
35a9c82a-dff5-4fdf-8efc-0f2939efcaa6, quiet-cod, 978.14, 0
d96cc5cc-5588-44b6-b653-a551bdeeb218, charcoal-bright, 1156.99, 1
0e62019f-7b94-4dba-903e-90f82ad1d2a0, weighted-drum, 265.46, 1
5ec3dbba-e8de-4393-a9be-300fe9f3b983, zesty-differential, 734.27, 0
6d597431-2803-4052-8980-3dfca4d89ac7, religious-theme, 636.23, 0
78d542a7-bad6-47d1-b00e-5147b17fbc69, clever-shoot, 1126.22, 1
2ac65136-23fb-4e71-bc43-473106b48581, adagio-stage, 962.8, 0
859d25b5-73b2-45bc-9af4-f5e39526d66f, icy-language, 1366.42, 1
dfa464a1-8fea-4b9d-925c-c9c54fa039a1, dark-coverage, 664.53, 0
4df0b4b2-3d2a-46cd-a28c-49ef92605a0f, yummy-parmesan, 765.59, 0
ce404fd2-3acb-4730-82d4-d4c9a2ead768, obtuse-margarine, 718.98, 0
7b25137e-5f50-468a-b116-668cb03ff53b, acyclic-annuity, 614.31, 0
174bb286-94ae-4844-84eb-1fe03b5125d7, plumb-city, 543.45, 0
1796f784-c8e3-4e58-964d-ab7ec742edea, smoked-sortie, 1363.71, 1
617fe3e0-62df-4ce3-8001-0f07ecce786e, cloying-river, 794.77, 0
149c338c-8afb-47c9-90c0-b3d6c13e24c9, adventurous-raster, 1059.31, 1
86d7f203-37fe-4d4c-9ed8-ca06e81c6f07, district-tabby, 510.62, 1
d1485dcb-7a82-4f15-a2f4-fb82e03fec03, dry-deliverable, 1254.08, 1
399eab0f-2d7e-4b3b-ad95-f5d7ea63a091, coal-camp, 660.37, 0
91d30606-ee0e-4f59-ab54-3f03ab4aa334, canary-fossa, 1407.95, 1
7f07397a-4961-4997-9b5a-0ecec80b6481, small-laser, 1296.46, 1
491cb34c-bbfe-4880-83ff-4527ea2ca690, free-carp, 162.86, 1
b8da10c0-3f7b-407d-a513-9833f7c0218c, mild-array, 1295.64, 1
4a8eeef1-c60a-458e-82fa-8f99ecae5c04, heartless-mansion, 25.05, 1
2d9e6e01-69bb-446a-b81c-e525e0019193, unsorted-steak, 691.69, 0
a45dcce2-05d6-4ceb-b006-619063b8f831, loyal-fleet, 1264.34, 1
3a104183-1d24-498c-a1ea-72d17fa0f478, gilded-level, 491.57, 1
5b04fad8-85dd-4379-bc5a-5bb9fa2d7202, faded-editor, 1350.29, 1
83b1db25-8828-42ac-8ff0-616a95685deb, atomic-mousse, 674.69, 0
4dd93ab4-f921-42ac-b986-57da6355ecbf, cold-monoid, 1344.96, 1
4aa80cd9-f4f5-4e8c-b32c-32c699d82e7b, shortest-falcon, 792.36, 0
040b0a5e-66a7-4b8d-83af-d5feab7e9e56, emerald-echelon, 795.8, 0
69904b5e-ca93-492e-89b5-bf3317793b09, warm-time, 1449.41, 1
77352696-3389-409f-9e8b-3dee67bc692f, ripe-porch, 954.65, 0
b6b49a2b-05d6-47e2-b758-979892adfdac, median-ampere, 568.04, 0
d158684f-ca21-465f-a6c4-5430de1eb13f, little-shrine, 661.74, 0
d3476294-59c4-4558-8bca-eda742917476, concentric-crescendo, 1224.36, 1
0a01e731-7237-49c1-b456-b77bb71ea8b0, bordeaux-bug, 1483.95, 1
8b8485ab-b317-4845-9260-6bacc267617c, ornery-pole, 521.3, 0
bc976911-109b-458e-a410-119efaf3aeb6, average-rosemary, 702.99, 0
c9e5d438-f483-4e54-8145-d262d57cc480, complicated-lien, 306.66, 1
534999ad-2037-4727-a13d-79126a0beb0a, wary-pan, 1136.3, 1
57e4d550-6326-461c-8bb8-bc9e2e274f2d, brave-ton, 587.16, 0
82754bfa-d1f3-4f70-9abf-2c947b706db2, fixed-bookshelf, 1441.54, 1
5b6c2394-d898-4bc7-a9fa-24d2daceedc3, spicy-cooler, 1243.78, 1
8a6e7f2d-5d75-4e15-9502-018c453c3fe5, plain-captain, 922.93, 0
047465a9-6e92-4ef6-a477-f48dd387295d, flat-cliche, 638.53, 0
064bc763-1dc8-4694-8ba6-133733630688, plumb-goldbricker, 362.48, 1
ed5282e4-12ef-45c6-ae88-84675aa4343b, calm-hypothesis, 514.83, 0
b2a83a7e-e3ba-4058-a8a8-bf376c9c75fb, complicated-correlation, 277.71, 1
ddf4246e-17ef-46f8-aac1-ec3126665ec6, staccato-duffel, 800.92, 0
ca706bc7-00b8-4be5-9746-79a3180b936d, ancient-click, 1197.43, 1
ce5d74b4-9bf4-4aa3-a70a-9196d976badd, vain-date, 685.66, 0
4ffc9888-40cf-478f-8eab-61a3d4aa292b, quantum-lintel, 778.42, 0
3024568a-f454-41b7-819b-44600a7c819d, burgundy-enamel, 760.54, 0
80c3712e-1bf4-4959-8740-3a9346ed9630, linear-fort, 703.78, 0
da0fab4f-d40d-4dd9-a5f1-10f409fa0f6a, greasy-retreat, 330.89, 1
e4628a42-95dd-4b4e-a6fb-cb4a2771ae2e, dry-fur, 958.93, 0
f4a0c1a8-f3a8-47ee-9c44-eb478c2512ef, huge-exception, 923.6, 0
611ba0a0-5262-4a32-8c60-613d5617ac56, plastic-collie, 1351.33, 1
cc212844-275f-44d6-816e-4bf60e82c097, grating-act, 1099.71, 1
0f8cf33a-14e6-43b0-bae8-1993dd53e607, nearest-gravel, 116.24, 1
2890d89a-f2f3-4d56-b4f2-4e56413dbc0f, obtuse-molding, 1244.91, 1
88232493-5c08-45b9-b434-e88a1dc5d8ec, blazing-jersey, 1065.59, 1
e39edc05-dffc-46cf-9500-78cb04bfc1ad, stone-fleece, 484.59, 1
cff18a41-01aa-488a-93f1-f9c1111aee62, chestnut-knot, 859.8, 0
80c6db51-d3fb-4f3a-8f31-d5ff679780b7, taxonomic-pintail, 70.4, 1
44999e91-517f-4570-b1f0-f25044aaa1d7, green-country, 724.56, 0
33f715e6-5f8b-44db-933a-7cbc6b387873, energetic-magnification, 304.22, 1
d2abf387-0a2d-4af7-92fc-49389ccd6d46, dark-chickadee, 1353.09, 1
b6015a98-86e2-41af-8ea5-3a1d87b071d9, complete-interest, 1149.89, 1
6c218288-8146-411c-8b97-4b6459678d20, insulated-text, 438.18, 1
05dfebd2-dc38-4f5c-9e5b-216f0a47a9aa, frigid-concierge, 1345.15, 1
6c2de3f6-74f5-4e27-b0d9-8e30a13148f2, maximum-conference, 1435.79, 1
557954b0-79e0-4ac6-b48d-0e8816111c40, chalky-flight, 774.49, 0
a5e29e61-b983-458a-ae96-57d4d7748b4b, plain-jack, 52.49, 1
228401cb-966f-4aa7-96fe-f01f937d1e7d, metal-magpie, 947.76, 0
d492dc4e-c534-4284-89f2-0f311c029ed0, rowdy-division, 1102.87, 1
2a5da2e2-ce0a-4c47-81cd-4f0ab648bbb2, warped-point, 1432.86, 1
695ee452-9a04-4e55-8350-e1befcb47f7a, stubborn-arch, 1447.84, 1
7161d2d6-0d32-4e8c-a681-a978a6875f2f, chocolate-oasis, 814.85, 0
8c591297-7e48-4a2f-97aa-5dd4ad5f1150, polynomial-raisin, 1425.57, 1
c3278990-7d2f-4331-99c5-4e2f77cb7850, rowdy-premise, 89.7, 1
d066b2f6-a146-4fd1-a611-087bd129facc, worn-texture, 645.98, 0
694151a2-6162-4906-891a-c90f29c54b79, asymptotic-gun, 641.42, 0
b8199dcc-a988-4824-97fa-d49e9df8a2e9, warm-glove, 732.01, 0
f010df12-cc36-49f1-b393-d021523a3373, chestnut-bardolino, 321.06, 1
8364e983-473c-4da1-8703-b080d61e1a73, interior-beef, 572.1, 0
2c589b15-c147-46a2-9519-5e9b0c64de00, glossy-iceberg, 686.12, 0
2977fc11-d2aa-49e6-b090-0f7516e981c1, dichotomic-fugue, 622.2, 0
d4d4f998-539e-483b-ba54-bea5a758e5cc, sour-burrito, 927.83, 0
cc865236-41bc-45b7-89f5-f4c65e136f96, external-volt, 897.9, 0
9b162034-3953-4566-bc46-9805a72c9f67, noisy-crescendo, 305.02, 1
d908cabc-402b-4a52-91a9-01218d10da3e, customer-scotia, 357.17, 1
1cb0d122-7b1a-4d89-bedb-d356028c9fd3, coped-version, 620.11, 0
cafdd9cf-1b3c-4ab2-85b0-1d904c14f0ec, obtuse-commission, 896.13, 0
2e8dd1b8-b280-4ee6-a6ef-db596bb1732c, binary-drip, 1474.86, 1
2cc77820-dd3c-4dd6-bfb2-c1e02bdd2571, concentric-harp, 803.08, 0
4f485dba-be77-48b4-b96f-cd3c1146fad8, kinetic-glass, 758.34, 0
73aeceb5-0515-4264-90c3-bc9e2e10a88e, fixed-band, 1281.39, 1
c27f31f1-2b73-43f5-a12e-103792829854, booming-electron, 873.67, 0
961a3664-9025-40ed-a40c-521650fb920d, bronze-map, 708.69, 0
4b07fb7b-db50-4c59-a64c-b5dbe677b417, frigid-tilapia, 527.61, 1
ed44aa02-b74a-4fd7-93b7-3246339c140f, devout-antagonist, 500.5, 0
a28a9b78-1c5e-4675-a9b9-44457f950e77, dry-driver, 581.38, 0
0cfb19cc-7b00-40c5-9177-b5e527972e8c, brass-frogman, 1058.3, 1
3547512a-0dd4-4584-adef-ca5e782a88a5, concurrent-height, 674.86, 0
5e0c5835-5474-46e5-b31b-3c5f4cd1f58c, isomorphic-muffin, 1456.24, 1
32bac4ab-82c0-4363-aa4f-e3c473d351d5, inclusive-rig, 734.45, 0
99d3dffb-eba9-4df9-a1de-3eebac2b2675, advanced-item, 894.5, 0
1b4de7c4-1dad-4c1f-9377-64e6a7ebcc85, free-pantone, 1409.35, 1
5ff047a7-b3ab-44fd-ae41-37e0ef8cd6f8, pizzicato-lose, 893.77, 0
328f427e-33be-4559-b499-76dc2edfe536, rounded-tensor, 167.77, 1
8fbae898-31ae-4f2b-8a0f-980ce68be0c1, each-owner, 688.19, 0
54534224-17d6-485e-a1f2-e22ceb7492d3, courtly-chart, 1167.3, 1
4993c283-1a77-4f76-87fd-317b4ab76b86, ragged-tote, 1114.82, 1
639e2869-92b6-4d82-a5ba-d8a0126a9382, ash-chain, 1287.77, 1
f710ad92-6ad3-45d5-b005-ffbd9b95aa5a, respectful-period, 938.15, 0
f495d6e0-f925-445c-be42-abb1fbc81cd7, shrewd-candy, 1255.95, 1
8ce045cb-0cca-4eab-9c0e-13558cea1fb1, cross-item, 1187.7, 1
f296a26d-5d94-43ce-b9b5-52f17578c29d, wintry-deque, 126.92, 1
bc602278-fdaf-45ae-96c8-5e1dc00a8650, either-expenditure, 53.74, 1
a4b5fb6a-3c23-42be-a5e8-cb8b20164c98, noisy-resource, 581.03, 0
80474a86-7b41-4059-94f5-35b32196d628, optimal-boxer, 161.17, 1
d5255827-d065-4f1e-879f-a1ffdaa82b60, crabby-rectory, 933.47, 0
0f4cae15-d562-4672-b7e9-bbf168e92196, violent-fleet, 16.66, 1
9503044c-3ef0-417c-8748-9033f5b23a9c, creative-jersey, 555.15, 0
b3526196-8c74-4492-9654-8d40ea0d6c02, critical-vault, 563.18, 0
4d262184-4780-4447-8ac3-11e6fa1a5d8e, ebony-catalyst, 769.19, 0
257d71ef-755b-468c-8c5c-b005a42603e6, violent-deadline, 1327.9, 1
0a8f84bd-1d99-4b14-8a48-8768d0c0ec1b, independent-shoot, 761.64, 0
3f2ef2b7-3fc6-40e0-9092-982ddbc93455, calm-spaniel, 796.98, 0
f9354571-abe0-44ee-856a-23eb6cb6d5ca, freezing-tincan, 839.17, 0
027f2240-28be-4bfb-a281-8ad3ee1aa2bc, generative-hill, 593.01, 0
d4d8843f-5124-412b-866c-8a3cb45e7791, messy-chambray, 981.24, 0
d0a98d50-93b9-4a09-b5d8-2ee6e0574c02, blended-gingham, 914.22, 0
7492b849-7064-46b1-bee7-2b0e07e82c30, deafening-mirror, 1322.28, 1
3a8ebaa7-a69c-43a2-b346-76fdd970f95a, obsolete-luggage, 423.13, 1
076959a6-d64c-4de5-bd13-b1bcf801dd1a, refined-gig, 596.85, 0
93ead38c-9907-4e40-8df7-fb600499983e, intense-bifocal, 662.03, 0
ddf87ea3-280d-4a8e-8d90-d705129efbde, syrupy-preservative, 654.31, 0
3fa79aa8-46c0-406c-8c40-7d05580b1068, hoary-roadway, 703.45, 0
5734f6d3-920b-4af8-9e42-36d5c65aefa6, pounded-twig, 1156.35, 1
c3194ca2-4535-4c65-a21f-97dcadbc99b5, grandioso-gun, 910.39, 0
da1e36c3-a495-4a78-9522-fd4c5f0bb6c1, mild-register, 326.11, 1
f1cf2341-7ddc-4396-a5d7-0f322ae060af, snow-eagle, 1118.99, 1
7efd9e74-c20d-4733-999c-3b50e0d40089, messy-character, 1472.89, 1
67d6ffab-6bf4-4a52-9208-9cb1c7c29cb0, ferocious-apron, 234.29, 1
c0ff1e34-0b10-4ec2-8766-858e7e7a72ab, desert-molding, 967.44, 0
bdd18669-30a0-468a-bc13-05241ca8a6da, jellied-hearth, 635.35, 0
d4f96ffb-cc9b-494b-98e2-73ee6afa5252, nullary-flitch, 520.34, 0
c26f0f5d-e590-448d-97d9-f19d19f95ae2, indigo-bog, 458.61, 1
e253dd76-83f8-413c-82a6-65c6618cae2c, roaring-quarter, 584.89, 0
83383c72-8916-405a-872e-31673b6f4737, ambitious-itinerary, 866.89, 0
5eb10653-37ee-41d1-91cc-64ee5e7ab605, miniature-spook, 809.04, 0
4b9f38b4-f093-41ea-95a3-19cc7125a53a, synchronic-teapot, 1308.82, 1
09e9a47c-593e-421b-ba61-401afc44a8bc, solid-judo, 955.46, 0
73bf2030-2030-49a4-b1c0-6ff1c16b4901, approximate-pistol, 1099.33, 1
6c0b8ab3-4998-49ac-903e-bf1f02bff54f, grave-teapot, 108.54, 1
88edd0d3-fb3c-4873-9edd-595cf1c5a72a, amicable-hub, 429.24, 1
3c8c57bb-0fbf-41c2-af0e-6dfa705b9798, smart-cart, 904.91, 0
ad098c85-2b92-4499-8924-1587e64a5ea9, tan-plateau, 902.28, 0
d24a9660-dc4a-44a6-a125-aaa6736c71f8, amicable-fossa, 1460.93, 1
bcbb4f5b-f884-4b84-a50d-0a028170c1a8, spicy-beech, 948.23, 0
07e356e3-dc08-49f1-aac0-40210a979ae3, grilled-neutron, 1075.46, 1
b9f3c23e-6697-47cd-8db5-b6abfe05589c, excited-category, 485.77, 1
b9349327-065a-4e40-9e60-4b674273c039, wood-identity, 957.77, 0
107e3317-8798-494b-a8b5-0e348a20369d, fundamental-cellulose, 1224.88, 1
b9592245-2374-442a-98e6-ecf9c36fc044, damp-path, 835.75, 0
848489c0-3551-4486-b132-9777906fcb72, concentric-displacement, 567.7, 0
71c9791c-73d8-42f4-8106-3e5000418f3f, approximate-transform, 1458.62, 1
e0ea9c85-4ca6-4a9d-bb09-0add2a3bd071, mean-interval, 1302.92, 1
b820f667-d95a-48d9-9ac0-1572d77b1636, red-debug, 636.87, 0
511eb4f9-fa6c-48f1-b202-f4b4e5cb2c06, magnetic-void, 1346.44, 1
c8a10b08-2568-497f-a105-c52a006b6fc8, gray-drum, 1196.01, 1
d084679a-2328-4fba-a642-bfb039e05673, generous-store, 1350.7, 1
d58ef4eb-399d-483c-b9ef-7464adaed88f, optical-patch, 514.76, 0
da78425d-14f0-4798-9fba-d389aaa1795c, soft-font, 521.22, 1
2d0d5689-39e3-44fd-8d53-840bab455983, tractable-curve, 797.1, 0
be9d40da-ee26-485c-ada8-5ef9727a8543, undirected-dimension, 648.75, 0
271f51c3-1139-4d9b-84b4-5934c6c3acf7, balanced-wingman, 695.86, 0
b54280d5-8c93-45a2-9082-f6c5c2857f2c, cold-axel, 632.08, 0
7f0ed70c-fb31-41fc-b06c-239c85a7de1a, many-edging, 74.36, 1
6ad640a4-f161-4331-9531-cdb923cf4b7d, descent-dove, 674.03, 0
d74ca259-13da-4bfe-b7bb-85c3fddd00f6, all-owner, 1092.62, 1
ebd9a511-2715-4ef9-8935-45de1de8c193, coffee-chutney, 1118.56, 1
a0dbce19-1929-4d31-b6f4-7ec8cabb128e, every-delta, 1498.12, 1
938d6bf0-20e3-450f-9c0d-7638285ce871, rancid-initiative, 624.09, 0
86fa2f01-6d0f-4c25-ad4e-8e8d7fa08c9a, recent-account, 515.2, 0
4c9d709f-41a5-4e89-96ba-d3ee1a31beed, maximum-canal, 1163.66, 1
ca818996-f033-4847-bb30-d2eaa62bcf14, short-moleskin, 946.27, 0
b6127d7f-62cb-4127-89f2-9f20e6d270a7, burning-mantel, 849.12, 0
45be654f-e878-4300-88fb-cbce34ef6cb6, salty-squib, 224.08, 1
1889f329-f232-4633-92df-432712cc8882, concave-manor, 1135.76, 1
933e8847-4098-41ca-948a-c2e0425b1d6f, metal-celesta, 536.91, 1
1cf558b1-b872-4afa-88bb-09b110293d27, cloudy-absorption, 928.3, 0
c0eda3d0-1ed9-4e66-95cc-680384310988, bright-solvent, 949.91, 0
0c652f3d-ad77-4fd4-b423-1d2fb214f0c8, burning-ball, 534.44, 0
e94500a3-f9e0-4e91-a164-3161d7c20e70, crunchy-pilaster, 831.7, 0
2b787ee9-8c8c-4cb6-bf99-3f4202bfe7ff, freezing-belt, 717.89, 0
60afb5e0-3c80-4029-b1ec-0f057fe7d1f1, steel-bond, 1471.7, 1
1c5c39c8-3904-444f-bbb2-174b4347058c, allegro-compressor, 1309.76, 1
fea13bc3-0305-4bb5-aa6b-ea8737f6f4eb, compact-alley, 825.92, 0
fcb970bb-de93-4d60-a754-e5befa579a82, heartless-string, 1210.54, 1
4a4e6235-d6ce-4daf-b50b-e01fbd0188cb, proper-mustard, 815.83, 0
3d568e3a-84ea-414c-a7a6-d2bb8b3af6e3, international-bazaar, 1294.61, 1
dc5c60f2-8cc0-456e-8641-1e30c2d87f8a, visible-scenario, 590.33, 0
37881812-0138-4eee-892c-f96329d70f20, closed-pot, 686.91, 0
27e8c1fc-c7ee-44ff-9c80-69bab9bf5616, vibrant-command, 788.15, 0
1acc8670-daa1-4b8f-9fad-f8c8f4458d6e, relaxed-combination, 738.82, 0
51c4582e-215c-48d2-9438-1d7d35914abe, smoked-bumper, 1173.95, 1
ea11a3a8-442c-4204-9bca-3483c04a5ee1, frosty-trellis, 546.48, 1
b24aa6ad-2fc5-4db2-aba0-a2157ac443ae, great-slider, 598.12, 0
cab66f7f-8aa2-4c9c-a94c-a1838f789a38, counting-chutney, 1455.45, 1
211c7c51-16d3-44b5-966a-ac9f753f2e63, tranquil-jog, 876.92, 0
a753b43e-89f7-4209-a311-da051ceb9529, obtuse-helper, 1332.47, 1
091b36b3-73c5-44eb-832d-7b36b04cade6, inscribed-ellipsis, 700.76, 0
1d071330-985e-4e4b-b613-b5523d714a74, piercing-channel, 749.93, 0
534788a9-f380-4820-96e1-1d05aa85197a, taxonomic-spread, 788.96, 0
4b000b64-db75-4b52-b6fb-29a3c2f6d0ad, cyan-solvent, 1416.16, 1
4ad8400b-82dc-4dee-a0d0-a3c8e1467b76, yellow-repeat, 412.08, 1
3b0992bc-4bda-4aa3-a7bf-dc03d00fa955, concave-object, 844.4, 0
8634818a-1005-4e29-ba47-8d0c6b5d9acf, trusting-estuary, 1268.21, 1
36b607ef-2168-4500-82e9-88c6d8c90c78, legacy-voltage, 818.98, 0
4dde8a33-b84d-46a9-8b8e-5d0fa0f07533, offline-javelin, 123.47, 1
5f910a5f-d400-42bf-873b-3dd6c2d8f20e, bronze-wolverine, 230.76, 1
04f6be88-722a-443f-9996-76ac3efa68bc, brass-member, 723.77, 0
b5490adc-d9d4-4244-b338-fc5146a79060, pallid-bag, 700.34, 0
19720790-4e8b-460f-93a5-8c048fa4c3da, red-graph, 1414.58, 1
e35bec7f-a072-4c8f-a1b1-02693176bf76, buoyant-pinot, 541.13, 0
b12d7ad9-3d8f-4e3b-9e9f-178923a2e044, bitter-collision, 1404.52, 1
ed1b6245-6888-4eaa-bc0b-43c1e9e6974e, average-atlas, 1235.59, 1
15ebd589-37bb-47ba-9b77-2ec8bec478ef, crunchy-quanta, 604.57, 0
2d0b2f63-f12b-4dd5-8c27-57003e8eed79, bitter-alphabet, 585.28, 0
c5781826-6b52-4353-a798-4d185bfa9833, scalding-beans, 40.03, 1
ddc2a2f4-e2c2-41ed-8bb3-5bc8a3e8a880, salty-startup, 539.24, 1
6e094622-153f-4126-aef6-9b66cb87b957, smoked-moleskin, 649.79, 0
5313c545-0493-47c0-a1cd-a2abbdbe2bd5, marked-holder, 1348.49, 1
934e5403-2882-47a1-8d0d-9603bb1defa7, wooden-oil, 17.05, 1
2f7ec12c-d13b-4201-ab98-b013049f68b2, humane-outrigger, 983.22, 0
2122403b-aff8-45b0-a822-251934d9852b, one-submodule, 1109.8, 1
f5724d79-7f6b-48e5-be7c-0764d5833b4c, brilliant-buck, 869.96, 0
ceda7236-506b-447a-8e9e-39a0f5e18a39, soft-mine, 279.19, 1
5546de77-07c1-4098-8a09-786f9634395f, proper-collie, 647.43, 0
8d476730-951b-4a6e-9ff1-172b47da040a, legato-radon, 664.83, 0
44232c07-f6f7-41ca-b1be-7a3056c4ddde, magnetic-cadet, 637.17, 0
0cb991ca-81cc-4b63-a0f2-53ff30a75fdf, mild-wok, 513.72, 0
45f88061-393b-4a59-910f-2b09137f5db7, convoluted-url, 980.06, 0
f97d3831-1f54-4af6-8c18-e25a31ede557, bisque-camera, 1139.5, 1
c8294e0a-57f8-4269-8337-4522afe4108c, advanced-frame, 1442.52, 1
93efbe45-97f0-4ceb-8f10-5e5a90f07bf6, cyan-ragdoll, 274.75, 1
f82bb79c-4d26-4f87-a45d-4847125f7fd3, rank-rowhouse, 887.66, 0
dac9e7a4-c8e1-4507-9f26-a02cd35a7d08, upbeat-flunky, 1491.93, 1
6e12bd9f-c1ed-4716-a3b2-f5d42ccc569d, optimal-hospital, 1250.59, 1
87ade16a-bc11-497c-a21f-6fe197842423, freezing-balinese, 893.11, 0
78745e36-4520-402e-833f-06adce043fe4, chartreuse-modem, 863.28, 0
30050a0a-b524-4534-81fb-d88360cf201e, patient-holder, 536.69, 0
5c01bb53-83b2-489c-9f0e-8974639106c5, vivid-proton, 1305.76, 1
4bfa5200-8b3b-4aa4-941d-c33edd96089a, fancy-steak, 975.14, 0
d4325aec-d036-4f0b-91d3-eae6d4387234, arctic-lambrusco, 886.05, 0
0749f9fb-db41-4cca-ac19-34821f212d4e, champagne-bean, 637.98, 0
b12dbef1-85a2-4927-ab5b-cda0c4e8f8eb, foggy-nut, 1121.02, 1
7622ee74-d116-49d1-8c6f-e75db3fae69c, heather-collateral, 623.94, 0
c675aa75-f06a-4789-a8f8-e11ed3e226f2, swarm-oak, 679.62, 0
89723afe-ab75-421f-a726-dd8793e4ae08, devout-biscuit, 521.09, 0
8350468b-52ee-46f0-b310-c37a2de6994e, broad-life, 765.53, 0
5e10673c-8f1d-4952-a71a-9f678a637fd4, regular-ramp, 750.71, 0
980be032-ee3e-4f03-b38e-eb74d2b4fe1b, chewy-speed, 673.1, 0
0ead8683-4524-4b95-8568-6b1178e8313f, stale-bar, 610.96, 0
d3342848-5a8c-4ef0-b6a9-a9cb6ee5e3df, seething-papaya, 1485.84, 1
c0077a6b-7c2d-4676-9ad9-fbd88d80b619, crispy-output, 1232.1, 1
d911d9f8-dc60-4787-8c67-36e29d4977fc, orthogonal-block, 1228.23, 1
df06e46f-24dd-4d80-9c7b-732ed0879d36, yellow-stock, 1249.27, 1
42aaac9b-1b4e-4dbb-bda1-bbc62d4b5aae, daring-apex, 950.91, 0
861599cf-f7da-4598-8dbf-37f1169920c5, linear-leaf, 733.91, 0
5464f2f0-3f2e-4546-89bd-2e1aa123c35e, rigid-flute, 193.62, 1
353eb6fb-6a4f-4531-a209-354e751bddf4, customer-timpani, 1231.18, 1
13a0de24-b629-427e-b056-657db4b2e667, tangy-pie, 81.6, 1
5caad130-9a45-4413-8296-4152f0fe6ce7, icy-subdivision, 583.52, 0
e8ef24e5-5679-4c33-8132-62fb3ea10ac6, glossy-echo, 781.57, 0
2170fed4-9aee-4c39-b6fa-5c321fedffcc, fresh-claret, 356.29, 1
3af882ca-bfaa-4e3d-8ba8-bb3b732e38c8, immature-tenement, 506.05, 1
4ed36145-b5ce-4228-b624-83bb6653bad8, vibrato-mainmast, 754.01, 0
75e0f550-54ea-4a1c-b175-f7e1e4120aac, every-cage, 298.28, 1
4621dbcf-022f-4c4d-9b5e-1705428cc7ff, agile-airwatt, 882.41, 0
4b8a84c1-edc4-40eb-ae0d-ec1421ea275e, blistering-transform, 871.4, 0
acfae8d6-9318-4067-b2b1-416fe104a253, acute-depth, 851.24, 0
041998a2-30e3-45fb-a92d-eb4b45976b25, nutty-carrier, 1127.43, 1
2048d9f1-7e66-477d-8e33-c53ba28cc70c, rude-cobblestone, 91.06, 1
4a209c42-990d-4c69-bf28-5609a8839ffb, callous-caramel, 641.82, 0
067dcc5d-acaa-4a7b-ba5d-e1226289ea9e, organic-bracket, 722.46, 0
5e052f27-c723-4e3c-8e04-fea02b39fd3d, sleek-kestrel, 655.69, 0
07b51083-84af-4932-a97d-a62afb51c032, lower-convolution, 807.08, 0
b3d1be6f-c35a-48b7-af59-070dea08f154, glossy-counterpoint, 862.97, 0
38f7f5c2-aa5b-4ed9-8a69-0ac19a5c6d87, hushed-proof, 82.94, 1
1773540c-3ca1-4995-9166-985e3652d01b, optimal-vibes, 515.73, 0
0231be1f-04d4-4bf7-8c53-14594196442c, humane-rehab, 28.47, 1
98139844-bacf-41ae-b0a5-24ded3b2f281, pizzicato-bullet, 662.02, 0
0617e220-8d66-4adf-985e-49753ea21a2f, reduced-diatonic, 511.53, 0
0ec6854a-5694-44cb-9e6a-0131d62c1005, agile-array, 855.23, 0
46e96267-1983-4ae8-a5c9-245986bacf85, cyclic-classifier, 1125.38, 1
3466190e-39cd-4a5c-a7fd-ed116672b158, tangy-matrix, 385.03, 1
73de9baf-89d3-45a7-b42c-8194fd29add0, grave-boilerplate, 1223.68, 1
9967d218-73f2-47e9-b9d2-34de7a3acd0f, diagonal-golf, 15.89, 1
e39ad2f9-b68f-4bb3-a15a-28e196a07154, ambitious-clearance, 900.19, 0
d6c4ac5d-24a9-4803-ad6f-e1a75f6fa754, approximate-branch, 1407.09, 1
08efebbf-2748-448c-acf8-dfd34cbafcc3, compact-pile, 817.12, 0
edd41fd2-2e21-4e61-a619-67bb9624e3fe, soluble-bug, 97.4, 1
0276fe48-3aee-43e7-8693-fcd9f60123b6, rectilinear-segment, 921.39, 0
6daa625c-0c18-4ea7-9d6b-ae9ab72dec40, piercing-lacrosse, 403.04, 1
0511bfbf-57e8-4616-a2b4-be322340a07f, respectful-grape, 642.78, 0
